frame_id,timestamp_seconds,is_violent,confidence,ground_truth_violent,capture_confidence_floor
1,0.000000,True,0.550536,True,0.250000
2,0.041667,True,0.544672,True,0.250000
3,0.083333,True,0.580201,True,0.250000
4,0.125000,True,0.581224,True,0.250000
5,0.166667,True,0.433753,True,0.250000
6,0.208333,False,0.000000,True,0.250000
7,0.250000,False,0.000000,True,0.250000
8,0.291667,False,0.000000,True,0.250000
9,0.333333,True,0.269208,True,0.250000
10,0.375000,False,0.000000,True,0.250000
11,0.416667,False,0.000000,True,0.250000
12,0.458333,False,0.000000,True,0.250000
13,0.500000,False,0.000000,True,0.250000
14,0.541667,True,0.339325,True,0.250000
15,0.583333,True,0.363789,True,0.250000
16,0.625000,True,0.400158,True,0.250000
17,0.666667,True,0.470091,True,0.250000
18,0.708333,True,0.317987,True,0.250000
19,0.750000,False,0.000000,True,0.250000
20,0.791667,True,0.591933,True,0.250000
21,0.833333,True,0.506663,True,0.250000
22,0.875000,True,0.625412,True,0.250000
23,0.916667,True,0.505323,True,0.250000
24,0.958333,True,0.524986,True,0.250000
25,1.000000,True,0.618299,True,0.250000
26,1.041667,True,0.561833,True,0.250000
27,1.083333,True,0.535082,True,0.250000
28,1.125000,False,0.000000,True,0.250000
29,1.166667,True,0.357744,True,0.250000
30,1.208333,True,0.461915,True,0.250000
31,1.250000,True,0.403595,True,0.250000
32,1.291667,True,0.637587,True,0.250000
33,1.333333,True,0.713943,True,0.250000
34,1.375000,True,0.563540,True,0.250000
35,1.416667,True,0.530960,True,0.250000
36,1.458333,True,0.600458,True,0.250000
37,1.500000,True,0.495294,True,0.250000
38,1.541667,True,0.522645,True,0.250000
39,1.583333,True,0.541375,True,0.250000
40,1.625000,True,0.798258,True,0.250000
41,1.666667,True,0.726718,True,0.250000
42,1.708333,True,0.725263,True,0.250000
43,1.750000,True,0.713033,True,0.250000
44,1.791667,True,0.740843,True,0.250000
45,1.833333,True,0.562243,True,0.250000
46,1.875000,True,0.336556,True,0.250000
47,1.916667,True,0.595042,True,0.250000
48,1.958333,True,0.494683,True,0.250000
49,2.000000,True,0.469427,True,0.250000
50,2.041667,True,0.294147,True,0.250000
51,2.083333,True,0.623761,True,0.250000
52,2.125000,True,0.653739,True,0.250000
53,2.166667,False,0.000000,True,0.250000
54,2.208333,True,0.408039,True,0.250000
55,2.250000,True,0.486567,True,0.250000
56,2.291667,True,0.396110,True,0.250000
57,2.333333,True,0.542773,True,0.250000
58,2.375000,True,0.545202,True,0.250000
59,2.416667,True,0.260442,True,0.250000
60,2.458333,False,0.000000,True,0.250000
61,2.500000,False,0.000000,True,0.250000
62,2.541667,True,0.357451,True,0.250000
63,2.583333,False,0.000000,True,0.250000
64,2.625000,True,0.291740,True,0.250000
65,2.666667,True,0.258593,True,0.250000
66,2.708333,True,0.532644,True,0.250000
67,2.750000,True,0.504689,True,0.250000
68,2.791667,True,0.561248,True,0.250000
69,2.833333,False,0.000000,True,0.250000
70,2.875000,False,0.000000,True,0.250000
71,2.916667,False,0.000000,True,0.250000
72,2.958333,False,0.000000,True,0.250000
73,3.000000,False,0.000000,True,0.250000
74,3.041667,False,0.000000,True,0.250000
75,3.083333,False,0.000000,True,0.250000
76,3.125000,True,0.384580,True,0.250000
77,3.166667,False,0.000000,True,0.250000
78,3.208333,False,0.000000,True,0.250000
79,3.250000,False,0.000000,True,0.250000
80,3.291667,False,0.000000,True,0.250000
81,3.333333,True,0.497816,True,0.250000
82,3.375000,True,0.270613,True,0.250000
83,3.416667,False,0.000000,True,0.250000
84,3.458333,False,0.000000,True,0.250000
85,3.500000,False,0.000000,True,0.250000
86,3.541667,True,0.679981,True,0.250000
87,3.583333,True,0.753474,True,0.250000
88,3.625000,True,0.367708,True,0.250000
89,3.666667,True,0.495056,True,0.250000
90,3.708333,True,0.695342,True,0.250000
91,3.750000,True,0.645490,True,0.250000
92,3.791667,True,0.833868,True,0.250000
93,3.833333,False,0.000000,True,0.250000
94,3.875000,False,0.000000,True,0.250000
95,3.916667,False,0.000000,True,0.250000
96,3.958333,True,0.344838,True,0.250000
97,4.000000,False,0.000000,True,0.250000
98,4.041667,True,0.294886,True,0.250000
99,4.083333,True,0.600925,True,0.250000
100,4.125000,True,0.675890,True,0.250000
101,4.166667,False,0.000000,True,0.250000
102,4.208333,True,0.353240,True,0.250000
103,4.250000,True,0.415721,True,0.250000
104,4.291667,True,0.452647,True,0.250000
105,4.333333,True,0.579083,True,0.250000
106,4.375000,True,0.569365,True,0.250000
107,4.416667,True,0.589935,True,0.250000
108,4.458333,True,0.671873,True,0.250000
109,4.500000,True,0.352456,True,0.250000
110,4.541667,True,0.337780,True,0.250000
111,4.583333,True,0.319204,True,0.250000
112,4.625000,True,0.351531,True,0.250000
113,4.666667,True,0.563274,True,0.250000
114,4.708333,True,0.402783,True,0.250000
115,4.750000,True,0.383386,True,0.250000
116,4.791667,True,0.387937,True,0.250000
117,4.833333,True,0.386854,True,0.250000
118,4.875000,True,0.652139,True,0.250000
119,4.916667,True,0.435433,True,0.250000
120,4.958333,True,0.544075,True,0.250000
121,5.000000,False,0.000000,True,0.250000
122,5.041667,False,0.000000,True,0.250000
123,5.083333,True,0.304827,True,0.250000
124,5.125000,True,0.284399,True,0.250000
125,5.166667,True,0.343239,True,0.250000
126,5.208333,False,0.000000,True,0.250000
127,5.250000,False,0.000000,True,0.250000
128,5.291667,False,0.000000,True,0.250000
129,5.333333,False,0.000000,True,0.250000
130,5.375000,True,0.661898,True,0.250000
131,5.416667,True,0.307515,True,0.250000
132,5.458333,True,0.302721,True,0.250000
133,5.500000,True,0.329432,True,0.250000
134,5.541667,False,0.000000,True,0.250000
135,5.583333,True,0.336661,True,0.250000
136,5.625000,True,0.256010,True,0.250000
137,5.666667,False,0.000000,True,0.250000
138,5.708333,True,0.400228,True,0.250000
139,5.750000,True,0.564052,True,0.250000
140,5.791667,False,0.000000,True,0.250000
141,5.833333,False,0.000000,True,0.250000
142,5.875000,False,0.000000,True,0.250000
143,5.916667,True,0.324555,True,0.250000
144,5.958333,True,0.522013,True,0.250000
145,6.000000,False,0.000000,True,0.250000
146,6.041667,True,0.298898,True,0.250000
147,6.083333,False,0.000000,True,0.250000
148,6.125000,False,0.000000,True,0.250000
149,6.166667,True,0.487417,True,0.250000
150,6.208333,True,0.261234,True,0.250000
151,6.250000,False,0.000000,True,0.250000
152,6.291667,True,0.309344,True,0.250000
153,6.333333,False,0.000000,True,0.250000
154,6.375000,False,0.000000,True,0.250000
155,6.416667,True,0.278561,True,0.250000
156,6.458333,True,0.397463,True,0.250000
157,6.500000,False,0.000000,True,0.250000
158,6.541667,True,0.711085,True,0.250000
159,6.583333,True,0.520319,True,0.250000
160,6.625000,True,0.300772,True,0.250000
161,6.666667,False,0.000000,True,0.250000
162,6.708333,False,0.000000,True,0.250000
163,6.750000,False,0.000000,True,0.250000
164,6.791667,False,0.000000,True,0.250000
165,6.833333,False,0.000000,True,0.250000
166,6.875000,False,0.000000,True,0.250000
167,6.916667,False,0.000000,True,0.250000
168,6.958333,False,0.000000,True,0.250000
169,7.000000,False,0.000000,True,0.250000
170,7.041667,False,0.000000,True,0.250000
171,7.083333,False,0.000000,True,0.250000
172,7.125000,False,0.000000,True,0.250000
173,7.166667,True,0.479883,True,0.250000
174,7.208333,False,0.000000,True,0.250000
175,7.250000,True,0.473631,True,0.250000
176,7.291667,True,0.253380,True,0.250000
177,7.333333,False,0.000000,True,0.250000
178,7.375000,False,0.000000,True,0.250000
179,7.416667,False,0.000000,True,0.250000
180,7.458333,False,0.000000,True,0.250000
181,7.500000,False,0.000000,True,0.250000
182,7.541667,True,0.292687,True,0.250000
183,7.583333,True,0.457699,True,0.250000
184,7.625000,True,0.742820,True,0.250000
185,7.666667,True,0.825946,True,0.250000
186,7.708333,True,0.838934,True,0.250000
187,7.750000,True,0.774215,True,0.250000
188,7.791667,True,0.710971,True,0.250000
189,7.833333,True,0.785768,True,0.250000
190,7.875000,True,0.757549,True,0.250000
191,7.916667,True,0.814417,True,0.250000
192,7.958333,True,0.732856,True,0.250000
193,8.000000,True,0.552039,True,0.250000
194,8.041667,True,0.757628,True,0.250000
195,8.083333,True,0.744453,True,0.250000
196,8.125000,True,0.562644,True,0.250000
197,8.166667,True,0.316715,True,0.250000
198,8.208333,True,0.432616,True,0.250000
199,8.250000,False,0.000000,True,0.250000
200,8.291667,True,0.491491,True,0.250000
201,8.333333,True,0.589344,True,0.250000
202,8.375000,True,0.794531,True,0.250000
203,8.416667,True,0.733028,True,0.250000
204,8.458333,True,0.782521,True,0.250000
205,8.500000,True,0.694370,True,0.250000
206,8.541667,True,0.784161,True,0.250000
207,8.583333,True,0.650398,True,0.250000
208,8.625000,True,0.733324,True,0.250000
209,8.666667,True,0.567827,True,0.250000
210,8.708333,True,0.510418,True,0.250000
211,8.750000,True,0.633908,True,0.250000
212,8.791667,True,0.605667,True,0.250000
213,8.833333,True,0.442748,True,0.250000
214,8.875000,True,0.445647,True,0.250000
215,8.916667,True,0.771269,True,0.250000
216,8.958333,True,0.809716,True,0.250000
217,9.000000,True,0.809961,True,0.250000
218,9.041667,True,0.829934,True,0.250000
219,9.083333,True,0.758585,True,0.250000
220,9.125000,True,0.702932,True,0.250000
221,9.166667,True,0.689114,True,0.250000
222,9.208333,True,0.726281,True,0.250000
223,9.250000,True,0.498818,True,0.250000
224,9.291667,True,0.430957,True,0.250000
225,9.333333,True,0.352411,True,0.250000
226,9.375000,False,0.000000,True,0.250000
227,9.416667,True,0.296208,True,0.250000
228,9.458333,False,0.000000,True,0.250000
229,9.500000,True,0.491828,True,0.250000
230,9.541667,False,0.000000,True,0.250000
231,9.583333,True,0.609829,True,0.250000
232,9.625000,False,0.000000,True,0.250000
233,9.666667,True,0.286253,True,0.250000
234,9.708333,False,0.000000,True,0.250000
235,9.750000,True,0.369551,True,0.250000
236,9.791667,True,0.445840,True,0.250000
237,9.833333,True,0.369037,True,0.250000
238,9.875000,True,0.468120,True,0.250000
239,9.916667,True,0.492977,True,0.250000
240,9.958333,True,0.661152,True,0.250000
241,10.000000,True,0.667270,True,0.250000
242,10.041667,True,0.546429,True,0.250000
243,10.083333,True,0.636392,True,0.250000
244,10.125000,True,0.312105,True,0.250000
245,10.166667,True,0.313584,True,0.250000
246,10.208333,True,0.348715,True,0.250000
247,10.250000,False,0.000000,True,0.250000
248,10.291667,False,0.000000,True,0.250000
249,10.333333,True,0.516462,True,0.250000
250,10.375000,True,0.526221,True,0.250000
251,10.416667,True,0.522575,True,0.250000
252,10.458333,True,0.555112,True,0.250000
253,10.500000,True,0.487347,True,0.250000
254,10.541667,True,0.573908,True,0.250000
255,10.583333,True,0.621352,True,0.250000
256,10.625000,True,0.696243,True,0.250000
257,10.666667,True,0.781744,True,0.250000
258,10.708333,True,0.763938,True,0.250000
259,10.750000,True,0.787456,True,0.250000
260,10.791667,True,0.718747,True,0.250000
261,10.833333,True,0.706020,True,0.250000
262,10.875000,True,0.759523,True,0.250000
263,10.916667,True,0.710153,True,0.250000
264,10.958333,True,0.708277,True,0.250000
265,11.000000,False,0.000000,True,0.250000
266,11.041667,True,0.426401,True,0.250000
267,11.083333,True,0.443035,True,0.250000
268,11.125000,True,0.366024,True,0.250000
269,11.166667,True,0.411430,True,0.250000
270,11.208333,True,0.602136,True,0.250000
271,11.250000,True,0.615197,True,0.250000
272,11.291667,True,0.593816,True,0.250000
273,11.333333,True,0.579551,True,0.250000
274,11.375000,False,0.000000,True,0.250000
275,11.416667,True,0.603181,True,0.250000
276,11.458333,True,0.679564,True,0.250000
277,11.500000,True,0.514368,True,0.250000
278,11.541667,True,0.760738,True,0.250000
279,11.583333,True,0.545957,True,0.250000
280,11.625000,True,0.489776,True,0.250000
281,11.666667,True,0.275725,True,0.250000
282,11.708333,True,0.281190,True,0.250000
283,11.750000,True,0.417885,True,0.250000
284,11.791667,True,0.449620,True,0.250000
285,11.833333,True,0.543133,True,0.250000
286,11.875000,True,0.334047,True,0.250000
287,11.916667,True,0.348024,True,0.250000
288,11.958333,True,0.623874,True,0.250000
289,12.000000,True,0.694676,True,0.250000
290,12.041667,True,0.722410,True,0.250000
291,12.083333,True,0.626824,True,0.250000
292,12.125000,True,0.759726,True,0.250000
293,12.166667,True,0.707906,True,0.250000
294,12.208333,True,0.452711,True,0.250000
295,12.250000,True,0.299233,True,0.250000
296,12.291667,True,0.531099,True,0.250000
297,12.333333,True,0.489410,True,0.250000
298,12.375000,False,0.000000,True,0.250000
299,12.416667,True,0.435059,True,0.250000
300,12.458333,True,0.560311,True,0.250000
301,12.500000,True,0.707844,True,0.250000
302,12.541667,True,0.675126,True,0.250000
303,12.583333,True,0.540996,True,0.250000
304,12.625000,True,0.487327,True,0.250000
305,12.666667,True,0.386151,True,0.250000
306,12.708333,True,0.416557,True,0.250000
307,12.750000,False,0.000000,True,0.250000
308,12.791667,False,0.000000,True,0.250000
309,12.833333,True,0.393658,True,0.250000
310,12.875000,True,0.352666,True,0.250000
311,12.916667,True,0.350732,True,0.250000
312,12.958333,True,0.569853,True,0.250000
313,13.000000,True,0.526090,True,0.250000
314,13.041667,True,0.563075,True,0.250000
315,13.083333,True,0.628038,True,0.250000
316,13.125000,True,0.335842,True,0.250000
317,13.166667,False,0.000000,True,0.250000
318,13.208333,True,0.346670,True,0.250000
319,13.250000,False,0.000000,True,0.250000
320,13.291667,False,0.000000,True,0.250000
321,13.333333,False,0.000000,True,0.250000
322,13.375000,False,0.000000,True,0.250000
323,13.416667,False,0.000000,True,0.250000
324,13.458333,False,0.000000,True,0.250000
325,13.500000,True,0.308158,True,0.250000
326,13.541667,True,0.598791,True,0.250000
327,13.583333,True,0.655518,True,0.250000
328,13.625000,True,0.663653,True,0.250000
329,13.666667,True,0.417227,True,0.250000
330,13.708333,True,0.369515,True,0.250000
331,13.750000,False,0.000000,True,0.250000
332,13.791667,False,0.000000,True,0.250000
333,13.833333,False,0.000000,True,0.250000
334,13.875000,True,0.477807,True,0.250000
335,13.916667,False,0.000000,True,0.250000
336,13.958333,True,0.386646,True,0.250000
337,14.000000,True,0.600066,True,0.250000
338,14.041667,True,0.775527,True,0.250000
339,14.083333,True,0.799277,True,0.250000
340,14.125000,True,0.763035,True,0.250000
341,14.166667,True,0.755600,True,0.250000
342,14.208333,True,0.715770,True,0.250000
343,14.250000,True,0.513119,True,0.250000
344,14.291667,True,0.596111,True,0.250000
345,14.333333,True,0.481526,True,0.250000
346,14.375000,True,0.769907,True,0.250000
347,14.416667,True,0.793917,True,0.250000
348,14.458333,True,0.694383,True,0.250000
349,14.500000,True,0.711693,True,0.250000
350,14.541667,True,0.762830,True,0.250000
351,14.583333,True,0.757134,True,0.250000
352,14.625000,True,0.776399,True,0.250000
353,14.666667,True,0.762829,True,0.250000
354,14.708333,True,0.751252,True,0.250000
355,14.750000,True,0.847660,True,0.250000
356,14.791667,True,0.722262,True,0.250000
357,14.833333,True,0.695691,True,0.250000
358,14.875000,True,0.714513,True,0.250000
359,14.916667,True,0.744214,True,0.250000
360,14.958333,True,0.798265,True,0.250000
361,15.000000,True,0.674281,True,0.250000
362,15.041667,True,0.507006,True,0.250000
363,15.083333,True,0.592220,True,0.250000
364,15.125000,True,0.314878,True,0.250000
365,15.166667,True,0.262336,True,0.250000
366,15.208333,True,0.254154,True,0.250000
367,15.250000,False,0.000000,True,0.250000
368,15.291667,True,0.276695,True,0.250000
369,15.333333,True,0.540727,True,0.250000
370,15.375000,False,0.000000,True,0.250000
371,15.416667,False,0.000000,True,0.250000
372,15.458333,True,0.397926,True,0.250000
373,15.500000,False,0.000000,True,0.250000
374,15.541667,True,0.402963,True,0.250000
375,15.583333,True,0.773364,True,0.250000
376,15.625000,True,0.534671,True,0.250000
377,15.666667,True,0.617127,True,0.250000
378,15.708333,True,0.530652,True,0.250000
379,15.750000,True,0.351305,True,0.250000
380,15.791667,True,0.609419,True,0.250000
381,15.833333,True,0.414768,True,0.250000
382,15.875000,True,0.483648,True,0.250000
383,15.916667,True,0.604417,True,0.250000
384,15.958333,True,0.624379,True,0.250000
385,16.000000,True,0.488147,True,0.250000
386,16.041667,True,0.719603,True,0.250000
387,16.083333,True,0.776670,True,0.250000
388,16.125000,True,0.703456,True,0.250000
389,16.166667,True,0.486405,True,0.250000
390,16.208333,False,0.000000,True,0.250000
391,16.250000,True,0.433065,True,0.250000
392,16.291667,True,0.458084,True,0.250000
393,16.333333,True,0.788443,True,0.250000
394,16.375000,True,0.602729,True,0.250000
395,16.416667,True,0.582530,True,0.250000
396,16.458333,True,0.513899,True,0.250000
397,16.500000,True,0.293993,True,0.250000
398,16.541667,False,0.000000,True,0.250000
399,16.583333,True,0.361936,True,0.250000
400,16.625000,True,0.310787,True,0.250000
401,16.666667,True,0.379589,True,0.250000
402,16.708333,False,0.000000,True,0.250000
403,16.750000,True,0.435763,True,0.250000
404,16.791667,False,0.000000,True,0.250000
405,16.833333,False,0.000000,True,0.250000
406,16.875000,False,0.000000,True,0.250000
407,16.916667,False,0.000000,True,0.250000
408,16.958333,False,0.000000,True,0.250000
409,17.000000,True,0.360894,True,0.250000
410,17.041667,False,0.000000,True,0.250000
411,17.083333,False,0.000000,True,0.250000
412,17.125000,False,0.000000,True,0.250000
413,17.166667,True,0.360935,True,0.250000
414,17.208333,False,0.000000,True,0.250000
415,17.250000,False,0.000000,True,0.250000
416,17.291667,False,0.000000,True,0.250000
417,17.333333,False,0.000000,True,0.250000
418,17.375000,False,0.000000,True,0.250000
419,17.416667,False,0.000000,True,0.250000
420,17.458333,False,0.000000,True,0.250000
421,17.500000,False,0.000000,True,0.250000
422,17.541667,True,0.257989,True,0.250000
423,17.583333,True,0.730706,True,0.250000
424,17.625000,True,0.771128,True,0.250000
425,17.666667,True,0.666449,True,0.250000
426,17.708333,True,0.752908,True,0.250000
427,17.750000,True,0.459346,True,0.250000
428,17.791667,False,0.000000,True,0.250000
429,17.833333,False,0.000000,True,0.250000
430,17.875000,True,0.498336,True,0.250000
431,17.916667,True,0.536059,True,0.250000
432,17.958333,True,0.321112,True,0.250000
433,18.000000,False,0.000000,True,0.250000
434,18.041667,False,0.000000,True,0.250000
435,18.083333,False,0.000000,True,0.250000
436,18.125000,False,0.000000,True,0.250000
437,18.166667,False,0.000000,True,0.250000
438,18.208333,True,0.396118,True,0.250000
439,18.250000,False,0.000000,True,0.250000
440,18.291667,True,0.508773,True,0.250000
441,18.333333,True,0.653317,True,0.250000
442,18.375000,True,0.657244,True,0.250000
443,18.416667,False,0.000000,True,0.250000
444,18.458333,False,0.000000,True,0.250000
445,18.500000,False,0.000000,True,0.250000
446,18.541667,False,0.000000,True,0.250000
447,18.583333,False,0.000000,True,0.250000
448,18.625000,False,0.000000,True,0.250000
449,18.666667,False,0.000000,True,0.250000
450,18.708333,False,0.000000,True,0.250000
451,18.750000,False,0.000000,True,0.250000
452,18.791667,False,0.000000,True,0.250000
453,18.833333,False,0.000000,True,0.250000
454,18.875000,False,0.000000,True,0.250000
455,18.916667,False,0.000000,True,0.250000
456,18.958333,False,0.000000,True,0.250000
457,19.000000,False,0.000000,True,0.250000
458,19.041667,False,0.000000,True,0.250000
459,19.083333,False,0.000000,True,0.250000
460,19.125000,True,0.416761,True,0.250000
461,19.166667,True,0.436631,True,0.250000
462,19.208333,True,0.540898,True,0.250000
463,19.250000,True,0.499542,True,0.250000
464,19.291667,True,0.372067,True,0.250000
465,19.333333,True,0.586392,True,0.250000
466,19.375000,True,0.670320,True,0.250000
467,19.416667,False,0.000000,True,0.250000
468,19.458333,True,0.535843,True,0.250000
469,19.500000,True,0.499064,True,0.250000
470,19.541667,True,0.277016,True,0.250000
471,19.583333,False,0.000000,True,0.250000
472,19.625000,True,0.354349,True,0.250000
473,19.666667,False,0.000000,True,0.250000
474,19.708333,True,0.354723,True,0.250000
475,19.750000,True,0.282459,True,0.250000
476,19.791667,True,0.721160,True,0.250000
477,19.833333,True,0.734998,True,0.250000
478,19.875000,True,0.296119,True,0.250000
479,19.916667,False,0.000000,True,0.250000
480,19.958333,True,0.289691,True,0.250000
481,20.000000,True,0.656385,True,0.250000
482,20.041667,True,0.267157,True,0.250000
483,20.083333,True,0.424579,True,0.250000
484,20.125000,True,0.475735,True,0.250000
485,20.166667,True,0.362957,True,0.250000
486,20.208333,True,0.320150,True,0.250000
487,20.250000,True,0.369855,True,0.250000
488,20.291667,False,0.000000,True,0.250000
489,20.333333,True,0.254408,True,0.250000
490,20.375000,True,0.354242,True,0.250000
491,20.416667,True,0.498626,True,0.250000
492,20.458333,True,0.393828,True,0.250000
493,20.500000,False,0.000000,True,0.250000
494,20.541667,True,0.572458,True,0.250000
495,20.583333,True,0.479990,True,0.250000
496,20.625000,False,0.000000,True,0.250000
497,20.666667,False,0.000000,True,0.250000
498,20.708333,True,0.286268,True,0.250000
499,20.750000,False,0.000000,True,0.250000
500,20.791667,True,0.285044,True,0.250000
501,20.833333,False,0.000000,True,0.250000
502,20.875000,False,0.000000,True,0.250000
503,20.916667,True,0.354062,True,0.250000
504,20.958333,True,0.346989,True,0.250000
505,21.000000,False,0.000000,True,0.250000
506,21.041667,False,0.000000,True,0.250000
507,21.083333,False,0.000000,True,0.250000
508,21.125000,False,0.000000,True,0.250000
509,21.166667,False,0.000000,True,0.250000
510,21.208333,True,0.348700,True,0.250000
511,21.250000,True,0.432357,True,0.250000
512,21.291667,False,0.000000,True,0.250000
513,21.333333,False,0.000000,True,0.250000
514,21.375000,False,0.000000,True,0.250000
515,21.416667,False,0.000000,True,0.250000
516,21.458333,False,0.000000,True,0.250000
517,21.500000,False,0.000000,True,0.250000
518,21.541667,False,0.000000,True,0.250000
519,21.583333,False,0.000000,True,0.250000
520,21.625000,False,0.000000,True,0.250000
521,21.666667,True,0.261404,True,0.250000
522,21.708333,True,0.481114,True,0.250000
523,21.750000,True,0.397019,True,0.250000
524,21.791667,False,0.000000,True,0.250000
525,21.833333,True,0.402446,True,0.250000
526,21.875000,False,0.000000,True,0.250000
527,21.916667,False,0.000000,True,0.250000
528,21.958333,False,0.000000,True,0.250000
529,22.000000,False,0.000000,True,0.250000
530,22.041667,False,0.000000,True,0.250000
531,22.083333,False,0.000000,True,0.250000
532,22.125000,False,0.000000,True,0.250000
533,22.166667,False,0.000000,True,0.250000
534,22.208333,False,0.000000,True,0.250000
535,22.250000,False,0.000000,True,0.250000
536,22.291667,False,0.000000,True,0.250000
537,22.333333,True,0.413164,True,0.250000
538,22.375000,False,0.000000,True,0.250000
539,22.416667,False,0.000000,True,0.250000
540,22.458333,False,0.000000,True,0.250000
541,22.500000,False,0.000000,True,0.250000
542,22.541667,False,0.000000,True,0.250000
543,22.583333,False,0.000000,True,0.250000
544,22.625000,False,0.000000,True,0.250000
545,22.666667,False,0.000000,True,0.250000
546,22.708333,False,0.000000,True,0.250000
547,22.750000,True,0.281162,True,0.250000
548,22.791667,False,0.000000,True,0.250000
549,22.833333,False,0.000000,True,0.250000
550,22.875000,False,0.000000,True,0.250000
551,22.916667,True,0.418952,True,0.250000
552,22.958333,True,0.343285,True,0.250000
553,23.000000,True,0.396516,True,0.250000
554,23.041667,False,0.000000,True,0.250000
555,23.083333,False,0.000000,True,0.250000
556,23.125000,True,0.601181,True,0.250000
557,23.166667,True,0.285999,True,0.250000
558,23.208333,False,0.000000,True,0.250000
559,23.250000,False,0.000000,True,0.250000
560,23.291667,True,0.542648,True,0.250000
561,23.333333,True,0.252052,True,0.250000
562,23.375000,False,0.000000,True,0.250000
563,23.416667,True,0.521044,True,0.250000
564,23.458333,True,0.439757,True,0.250000
565,23.500000,True,0.410799,True,0.250000
566,23.541667,True,0.533649,True,0.250000
567,23.583333,True,0.571234,True,0.250000
568,23.625000,True,0.671503,True,0.250000
569,23.666667,True,0.502530,True,0.250000
570,23.708333,False,0.000000,True,0.250000
571,23.750000,False,0.000000,True,0.250000
572,23.791667,False,0.000000,True,0.250000
573,23.833333,True,0.291047,True,0.250000
574,23.875000,False,0.000000,True,0.250000
575,23.916667,False,0.000000,True,0.250000
576,23.958333,True,0.592288,True,0.250000
577,24.000000,True,0.648119,True,0.250000
578,24.041667,True,0.620606,True,0.250000
579,24.083333,True,0.534110,True,0.250000
580,24.125000,True,0.727780,True,0.250000
581,24.166667,True,0.740371,True,0.250000
582,24.208333,True,0.665772,True,0.250000
583,24.250000,True,0.601549,True,0.250000
584,24.291667,False,0.000000,True,0.250000
585,24.333333,False,0.000000,True,0.250000
586,24.375000,False,0.000000,True,0.250000
587,24.416667,True,0.334974,True,0.250000
588,24.458333,False,0.000000,True,0.250000
589,24.500000,True,0.531656,True,0.250000
590,24.541667,True,0.582340,True,0.250000
591,24.583333,True,0.348459,True,0.250000
592,24.625000,True,0.542259,True,0.250000
593,24.666667,False,0.000000,True,0.250000
594,24.708333,True,0.378038,True,0.250000
595,24.750000,True,0.689882,True,0.250000
596,24.791667,True,0.534620,True,0.250000
597,24.833333,False,0.000000,True,0.250000
598,24.875000,True,0.428154,True,0.250000
599,24.916667,True,0.259480,True,0.250000
600,24.958333,True,0.264353,True,0.250000
601,25.000000,True,0.476042,True,0.250000
602,25.041667,True,0.514994,True,0.250000
603,25.083333,True,0.757675,True,0.250000
604,25.125000,True,0.433261,True,0.250000
605,25.166667,True,0.282973,True,0.250000
606,25.208333,True,0.409504,True,0.250000
607,25.250000,True,0.461416,True,0.250000
608,25.291667,True,0.498345,True,0.250000
609,25.333333,True,0.430964,True,0.250000
610,25.375000,True,0.398431,True,0.250000
611,25.416667,True,0.720512,True,0.250000
612,25.458333,True,0.648703,True,0.250000
613,25.500000,True,0.579104,True,0.250000
614,25.541667,True,0.603384,True,0.250000
615,25.583333,True,0.790648,True,0.250000
616,25.625000,True,0.653091,True,0.250000
617,25.666667,True,0.733982,True,0.250000
618,25.708333,True,0.727625,True,0.250000
619,25.750000,True,0.691697,True,0.250000
620,25.791667,True,0.775272,True,0.250000
621,25.833333,True,0.767356,True,0.250000
