frame_id,timestamp_seconds,is_violent,confidence,ground_truth_violent,capture_confidence_floor
1,0.000000,False,0.000000,False,0.250000
2,0.016683,False,0.000000,False,0.250000
3,0.033367,False,0.000000,False,0.250000
4,0.050050,False,0.000000,False,0.250000
5,0.066733,False,0.000000,False,0.250000
6,0.083417,False,0.000000,False,0.250000
7,0.100100,False,0.000000,False,0.250000
8,0.116783,False,0.000000,False,0.250000
9,0.133467,False,0.000000,False,0.250000
10,0.150150,False,0.000000,False,0.250000
11,0.166833,False,0.000000,False,0.250000
12,0.183517,False,0.000000,False,0.250000
13,0.200200,False,0.000000,False,0.250000
14,0.216883,False,0.000000,False,0.250000
15,0.233567,False,0.000000,False,0.250000
16,0.250250,False,0.000000,False,0.250000
17,0.266933,False,0.000000,False,0.250000
18,0.283617,False,0.000000,False,0.250000
19,0.300300,False,0.000000,False,0.250000
20,0.316983,False,0.000000,False,0.250000
21,0.333667,False,0.000000,False,0.250000
22,0.350350,False,0.000000,False,0.250000
23,0.367033,False,0.000000,False,0.250000
24,0.383717,False,0.000000,False,0.250000
25,0.400400,False,0.000000,False,0.250000
26,0.417083,False,0.000000,False,0.250000
27,0.433767,False,0.000000,False,0.250000
28,0.450450,False,0.000000,False,0.250000
29,0.467133,False,0.000000,False,0.250000
30,0.483817,False,0.000000,False,0.250000
31,0.500500,False,0.000000,False,0.250000
32,0.517183,False,0.000000,False,0.250000
33,0.533867,False,0.000000,False,0.250000
34,0.550550,False,0.000000,False,0.250000
35,0.567233,False,0.000000,False,0.250000
36,0.583917,False,0.000000,False,0.250000
37,0.600600,False,0.000000,False,0.250000
38,0.617283,False,0.000000,False,0.250000
39,0.633967,False,0.000000,False,0.250000
40,0.650650,False,0.000000,False,0.250000
41,0.667333,False,0.000000,False,0.250000
42,0.684017,False,0.000000,False,0.250000
43,0.700700,False,0.000000,False,0.250000
44,0.717383,False,0.000000,False,0.250000
45,0.734067,False,0.000000,False,0.250000
46,0.750750,False,0.000000,False,0.250000
47,0.767433,False,0.000000,False,0.250000
48,0.784117,False,0.000000,False,0.250000
49,0.800800,False,0.000000,False,0.250000
50,0.817483,False,0.000000,False,0.250000
51,0.834167,False,0.000000,False,0.250000
52,0.850850,False,0.000000,False,0.250000
53,0.867533,False,0.000000,False,0.250000
54,0.884217,False,0.000000,False,0.250000
55,0.900900,False,0.000000,False,0.250000
56,0.917583,False,0.000000,False,0.250000
57,0.934267,False,0.000000,False,0.250000
58,0.950950,False,0.000000,False,0.250000
59,0.967633,False,0.000000,False,0.250000
60,0.984317,False,0.000000,False,0.250000
61,1.001000,False,0.000000,False,0.250000
62,1.017683,False,0.000000,False,0.250000
63,1.034367,False,0.000000,False,0.250000
64,1.051050,False,0.000000,False,0.250000
65,1.067733,False,0.000000,False,0.250000
66,1.084417,False,0.000000,False,0.250000
67,1.101100,False,0.000000,False,0.250000
68,1.117783,False,0.000000,False,0.250000
69,1.134467,False,0.000000,False,0.250000
70,1.151150,False,0.000000,False,0.250000
71,1.167833,False,0.000000,False,0.250000
72,1.184517,False,0.000000,False,0.250000
73,1.201200,False,0.000000,False,0.250000
74,1.217883,False,0.000000,False,0.250000
75,1.234567,False,0.000000,False,0.250000
76,1.251250,False,0.000000,False,0.250000
77,1.267933,False,0.000000,False,0.250000
78,1.284617,False,0.000000,False,0.250000
79,1.301300,False,0.000000,False,0.250000
80,1.317983,False,0.000000,False,0.250000
81,1.334667,False,0.000000,False,0.250000
82,1.351350,False,0.000000,False,0.250000
83,1.368033,False,0.000000,False,0.250000
84,1.384717,False,0.000000,False,0.250000
85,1.401400,False,0.000000,False,0.250000
86,1.418083,False,0.000000,False,0.250000
87,1.434767,False,0.000000,False,0.250000
88,1.451450,False,0.000000,False,0.250000
89,1.468133,False,0.000000,False,0.250000
90,1.484817,False,0.000000,False,0.250000
91,1.501500,False,0.000000,False,0.250000
92,1.518183,False,0.000000,False,0.250000
93,1.534867,False,0.000000,False,0.250000
94,1.551550,False,0.000000,False,0.250000
95,1.568233,False,0.000000,False,0.250000
96,1.584917,False,0.000000,False,0.250000
97,1.601600,False,0.000000,False,0.250000
98,1.618283,False,0.000000,False,0.250000
99,1.634967,False,0.000000,False,0.250000
100,1.651650,False,0.000000,False,0.250000
101,1.668333,False,0.000000,False,0.250000
102,1.685017,False,0.000000,False,0.250000
103,1.701700,False,0.000000,False,0.250000
104,1.718383,False,0.000000,False,0.250000
105,1.735067,False,0.000000,False,0.250000
106,1.751750,False,0.000000,False,0.250000
107,1.768433,False,0.000000,False,0.250000
108,1.785117,False,0.000000,False,0.250000
109,1.801800,False,0.000000,False,0.250000
110,1.818483,False,0.000000,False,0.250000
111,1.835167,False,0.000000,False,0.250000
112,1.851850,False,0.000000,False,0.250000
113,1.868533,False,0.000000,False,0.250000
114,1.885217,False,0.000000,False,0.250000
115,1.901900,False,0.000000,False,0.250000
116,1.918583,False,0.000000,False,0.250000
117,1.935267,False,0.000000,False,0.250000
118,1.951950,False,0.000000,False,0.250000
119,1.968633,False,0.000000,False,0.250000
120,1.985317,False,0.000000,False,0.250000
121,2.002000,False,0.000000,False,0.250000
122,2.018683,False,0.000000,False,0.250000
123,2.035367,False,0.000000,False,0.250000
124,2.052050,False,0.000000,False,0.250000
125,2.068733,False,0.000000,False,0.250000
126,2.085417,False,0.000000,False,0.250000
127,2.102100,False,0.000000,False,0.250000
128,2.118783,False,0.000000,False,0.250000
129,2.135467,False,0.000000,False,0.250000
130,2.152150,False,0.000000,False,0.250000
131,2.168833,False,0.000000,False,0.250000
132,2.185517,False,0.000000,False,0.250000
133,2.202200,False,0.000000,False,0.250000
134,2.218883,False,0.000000,False,0.250000
135,2.235567,False,0.000000,False,0.250000
136,2.252250,False,0.000000,False,0.250000
137,2.268933,False,0.000000,False,0.250000
138,2.285617,False,0.000000,False,0.250000
139,2.302300,False,0.000000,False,0.250000
140,2.318983,False,0.000000,False,0.250000
141,2.335667,False,0.000000,False,0.250000
142,2.352350,False,0.000000,False,0.250000
143,2.369033,False,0.000000,False,0.250000
144,2.385717,False,0.000000,False,0.250000
145,2.402400,False,0.000000,False,0.250000
146,2.419083,False,0.000000,False,0.250000
147,2.435767,False,0.000000,False,0.250000
148,2.452450,False,0.000000,False,0.250000
149,2.469133,False,0.000000,False,0.250000
150,2.485817,False,0.000000,False,0.250000
151,2.502500,False,0.000000,False,0.250000
152,2.519183,False,0.000000,False,0.250000
153,2.535867,False,0.000000,False,0.250000
154,2.552550,False,0.000000,False,0.250000
155,2.569233,False,0.000000,False,0.250000
156,2.585917,False,0.000000,False,0.250000
157,2.602600,False,0.000000,False,0.250000
158,2.619283,False,0.000000,False,0.250000
159,2.635967,False,0.000000,False,0.250000
160,2.652650,False,0.000000,False,0.250000
161,2.669333,False,0.000000,False,0.250000
162,2.686017,False,0.000000,False,0.250000
163,2.702700,False,0.000000,False,0.250000
164,2.719383,False,0.000000,False,0.250000
165,2.736067,False,0.000000,False,0.250000
166,2.752750,False,0.000000,False,0.250000
167,2.769433,False,0.000000,False,0.250000
168,2.786117,False,0.000000,False,0.250000
169,2.802800,False,0.000000,False,0.250000
170,2.819483,False,0.000000,False,0.250000
171,2.836167,False,0.000000,False,0.250000
172,2.852850,False,0.000000,False,0.250000
173,2.869533,False,0.000000,False,0.250000
174,2.886217,False,0.000000,False,0.250000
175,2.902900,False,0.000000,False,0.250000
176,2.919583,False,0.000000,False,0.250000
177,2.936267,False,0.000000,False,0.250000
178,2.952950,False,0.000000,False,0.250000
179,2.969633,False,0.000000,False,0.250000
180,2.986317,False,0.000000,False,0.250000
181,3.003000,False,0.000000,False,0.250000
182,3.019683,False,0.000000,False,0.250000
183,3.036367,False,0.000000,False,0.250000
184,3.053050,False,0.000000,False,0.250000
185,3.069733,False,0.000000,False,0.250000
186,3.086417,False,0.000000,False,0.250000
187,3.103100,False,0.000000,False,0.250000
188,3.119783,False,0.000000,False,0.250000
189,3.136467,False,0.000000,False,0.250000
190,3.153150,False,0.000000,False,0.250000
191,3.169833,False,0.000000,False,0.250000
192,3.186517,False,0.000000,False,0.250000
193,3.203200,False,0.000000,False,0.250000
194,3.219883,False,0.000000,False,0.250000
195,3.236567,False,0.000000,False,0.250000
196,3.253250,False,0.000000,False,0.250000
197,3.269933,False,0.000000,False,0.250000
198,3.286617,False,0.000000,False,0.250000
199,3.303300,False,0.000000,False,0.250000
200,3.319983,False,0.000000,False,0.250000
201,3.336667,False,0.000000,False,0.250000
202,3.353350,False,0.000000,False,0.250000
203,3.370033,False,0.000000,False,0.250000
204,3.386717,False,0.000000,False,0.250000
205,3.403400,False,0.000000,False,0.250000
206,3.420083,False,0.000000,False,0.250000
207,3.436767,False,0.000000,False,0.250000
208,3.453450,False,0.000000,False,0.250000
209,3.470133,False,0.000000,False,0.250000
210,3.486817,False,0.000000,False,0.250000
211,3.503500,False,0.000000,False,0.250000
212,3.520183,False,0.000000,False,0.250000
213,3.536867,False,0.000000,False,0.250000
