frame_id,timestamp_seconds,is_violent,confidence,ground_truth_violent,capture_confidence_floor
1,0.000000,False,0.000000,False,0.250000
2,0.041708,False,0.000000,False,0.250000
3,0.083417,False,0.000000,False,0.250000
4,0.125125,False,0.000000,False,0.250000
5,0.166833,False,0.000000,False,0.250000
6,0.208542,False,0.000000,False,0.250000
7,0.250250,False,0.000000,False,0.250000
8,0.291958,False,0.000000,False,0.250000
9,0.333667,False,0.000000,False,0.250000
10,0.375375,False,0.000000,False,0.250000
11,0.417083,False,0.000000,False,0.250000
12,0.458792,False,0.000000,False,0.250000
13,0.500500,False,0.000000,False,0.250000
14,0.542208,False,0.000000,False,0.250000
15,0.583917,False,0.000000,False,0.250000
16,0.625625,False,0.000000,False,0.250000
17,0.667333,False,0.000000,False,0.250000
18,0.709042,False,0.000000,False,0.250000
19,0.750750,False,0.000000,False,0.250000
20,0.792458,False,0.000000,False,0.250000
21,0.834167,False,0.000000,False,0.250000
22,0.875875,False,0.000000,False,0.250000
23,0.917583,False,0.000000,False,0.250000
24,0.959292,False,0.000000,False,0.250000
25,1.001000,False,0.000000,False,0.250000
26,1.042708,False,0.000000,False,0.250000
27,1.084417,False,0.000000,False,0.250000
28,1.126125,False,0.000000,False,0.250000
29,1.167833,False,0.000000,False,0.250000
30,1.209542,False,0.000000,False,0.250000
31,1.251250,False,0.000000,False,0.250000
32,1.292958,False,0.000000,False,0.250000
33,1.334667,False,0.000000,False,0.250000
34,1.376375,False,0.000000,False,0.250000
35,1.418083,False,0.000000,False,0.250000
36,1.459792,False,0.000000,False,0.250000
37,1.501500,False,0.000000,False,0.250000
38,1.543208,False,0.000000,False,0.250000
39,1.584917,False,0.000000,False,0.250000
40,1.626625,False,0.000000,False,0.250000
41,1.668333,False,0.000000,False,0.250000
42,1.710042,False,0.000000,False,0.250000
43,1.751750,False,0.000000,False,0.250000
44,1.793458,False,0.000000,False,0.250000
45,1.835167,False,0.000000,False,0.250000
46,1.876875,False,0.000000,False,0.250000
47,1.918583,False,0.000000,False,0.250000
48,1.960292,False,0.000000,False,0.250000
49,2.002000,False,0.000000,False,0.250000
50,2.043708,False,0.000000,False,0.250000
51,2.085417,False,0.000000,False,0.250000
52,2.127125,False,0.000000,False,0.250000
53,2.168833,False,0.000000,False,0.250000
54,2.210542,False,0.000000,False,0.250000
55,2.252250,False,0.000000,False,0.250000
56,2.293958,False,0.000000,False,0.250000
57,2.335667,False,0.000000,False,0.250000
58,2.377375,False,0.000000,False,0.250000
59,2.419083,False,0.000000,False,0.250000
60,2.460792,False,0.000000,False,0.250000
61,2.502500,False,0.000000,False,0.250000
62,2.544208,False,0.000000,False,0.250000
63,2.585917,False,0.000000,False,0.250000
64,2.627625,False,0.000000,False,0.250000
65,2.669333,False,0.000000,False,0.250000
66,2.711042,False,0.000000,False,0.250000
67,2.752750,False,0.000000,False,0.250000
68,2.794458,False,0.000000,False,0.250000
69,2.836167,False,0.000000,False,0.250000
70,2.877875,False,0.000000,False,0.250000
71,2.919583,False,0.000000,False,0.250000
72,2.961292,False,0.000000,False,0.250000
73,3.003000,False,0.000000,False,0.250000
74,3.044708,False,0.000000,False,0.250000
75,3.086417,False,0.000000,False,0.250000
76,3.128125,False,0.000000,False,0.250000
77,3.169833,False,0.000000,False,0.250000
78,3.211542,False,0.000000,False,0.250000
79,3.253250,False,0.000000,False,0.250000
80,3.294958,False,0.000000,False,0.250000
81,3.336667,False,0.000000,False,0.250000
82,3.378375,False,0.000000,False,0.250000
83,3.420083,False,0.000000,False,0.250000
84,3.461792,True,0.442355,False,0.250000
85,3.503500,True,0.581666,False,0.250000
86,3.545208,True,0.628857,False,0.250000
87,3.586917,True,0.592802,False,0.250000
88,3.628625,True,0.477947,False,0.250000
89,3.670333,True,0.579232,False,0.250000
90,3.712042,True,0.452987,False,0.250000
91,3.753750,True,0.363222,False,0.250000
92,3.795458,True,0.299415,False,0.250000
93,3.837167,True,0.394828,False,0.250000
94,3.878875,True,0.384130,False,0.250000
95,3.920583,True,0.360575,False,0.250000
96,3.962292,True,0.358321,False,0.250000
97,4.004000,True,0.314545,False,0.250000
98,4.045708,True,0.302226,False,0.250000
99,4.087417,False,0.000000,False,0.250000
100,4.129125,True,0.337065,False,0.250000
101,4.170833,True,0.311882,False,0.250000
102,4.212542,True,0.290679,False,0.250000
103,4.254250,True,0.358335,False,0.250000
104,4.295958,True,0.369165,False,0.250000
105,4.337667,True,0.277205,False,0.250000
106,4.379375,False,0.000000,False,0.250000
107,4.421083,False,0.000000,False,0.250000
108,4.462792,False,0.000000,False,0.250000
109,4.504500,False,0.000000,False,0.250000
110,4.546208,False,0.000000,False,0.250000
111,4.587917,False,0.000000,False,0.250000
112,4.629625,False,0.000000,False,0.250000
113,4.671333,True,0.325734,False,0.250000
114,4.713042,True,0.314653,False,0.250000
115,4.754750,True,0.255881,False,0.250000
116,4.796458,True,0.419370,False,0.250000
117,4.838167,False,0.000000,False,0.250000
118,4.879875,True,0.438130,False,0.250000
119,4.921583,False,0.000000,False,0.250000
120,4.963292,False,0.000000,False,0.250000
121,5.005000,False,0.000000,False,0.250000
122,5.046708,False,0.000000,False,0.250000
123,5.088417,False,0.000000,False,0.250000
124,5.130125,False,0.000000,False,0.250000
125,5.171833,False,0.000000,False,0.250000
126,5.213542,False,0.000000,False,0.250000
127,5.255250,True,0.296327,False,0.250000
128,5.296958,True,0.511606,False,0.250000
129,5.338667,True,0.660815,False,0.250000
130,5.380375,True,0.745739,False,0.250000
131,5.422083,True,0.708593,False,0.250000
132,5.463792,True,0.697121,False,0.250000
133,5.505500,True,0.835877,True,0.250000
134,5.547208,True,0.873119,True,0.250000
135,5.588917,True,0.849086,True,0.250000
136,5.630625,True,0.826964,True,0.250000
137,5.672333,True,0.714178,True,0.250000
138,5.714042,True,0.715852,True,0.250000
139,5.755750,True,0.781094,True,0.250000
140,5.797458,True,0.805198,True,0.250000
141,5.839167,True,0.797737,True,0.250000
142,5.880875,True,0.785570,True,0.250000
143,5.922583,True,0.830639,True,0.250000
144,5.964292,True,0.863117,True,0.250000
145,6.006000,True,0.869337,True,0.250000
146,6.047708,True,0.873455,True,0.250000
147,6.089417,True,0.835102,True,0.250000
148,6.131125,True,0.839658,True,0.250000
149,6.172833,True,0.867561,True,0.250000
150,6.214542,True,0.850211,True,0.250000
151,6.256250,True,0.759219,True,0.250000
152,6.297958,True,0.670343,True,0.250000
153,6.339667,True,0.807540,True,0.250000
154,6.381375,True,0.849458,True,0.250000
155,6.423083,True,0.848364,True,0.250000
156,6.464792,True,0.758178,True,0.250000
157,6.506500,True,0.755833,True,0.250000
158,6.548208,True,0.719742,True,0.250000
159,6.589917,True,0.491487,True,0.250000
160,6.631625,True,0.832455,True,0.250000
161,6.673333,True,0.733927,True,0.250000
162,6.715042,True,0.765047,True,0.250000
163,6.756750,True,0.697771,True,0.250000
164,6.798458,True,0.708678,True,0.250000
165,6.840167,True,0.728582,True,0.250000
166,6.881875,True,0.810732,True,0.250000
167,6.923583,True,0.844752,True,0.250000
168,6.965292,True,0.855242,True,0.250000
169,7.007000,True,0.857995,True,0.250000
170,7.048708,True,0.826952,True,0.250000
171,7.090417,True,0.771000,True,0.250000
172,7.132125,True,0.759891,True,0.250000
173,7.173833,True,0.573407,True,0.250000
174,7.215542,True,0.383674,True,0.250000
175,7.257250,True,0.381969,True,0.250000
176,7.298958,True,0.532425,True,0.250000
177,7.340667,True,0.407895,True,0.250000
178,7.382375,True,0.298585,True,0.250000
179,7.424083,True,0.271969,True,0.250000
180,7.465792,True,0.348799,True,0.250000
181,7.507500,False,0.000000,False,0.250000
182,7.549208,True,0.322886,False,0.250000
183,7.590917,False,0.000000,False,0.250000
184,7.632625,True,0.454419,False,0.250000
185,7.674333,True,0.377274,False,0.250000
186,7.716042,True,0.287204,False,0.250000
187,7.757750,True,0.258443,False,0.250000
188,7.799458,True,0.454875,False,0.250000
189,7.841167,True,0.492268,False,0.250000
190,7.882875,True,0.444868,False,0.250000
191,7.924583,True,0.468068,False,0.250000
192,7.966292,True,0.470242,False,0.250000
193,8.008000,True,0.504173,False,0.250000
194,8.049708,True,0.451683,False,0.250000
195,8.091417,True,0.479589,False,0.250000
196,8.133125,True,0.512289,False,0.250000
197,8.174833,True,0.709718,False,0.250000
198,8.216542,True,0.719214,False,0.250000
199,8.258250,True,0.720537,False,0.250000
200,8.299958,True,0.633288,False,0.250000
201,8.341667,True,0.647974,False,0.250000
202,8.383375,True,0.450757,False,0.250000
203,8.425083,True,0.449191,False,0.250000
204,8.466792,True,0.387684,False,0.250000
205,8.508500,True,0.454506,False,0.250000
206,8.550208,True,0.409111,False,0.250000
207,8.591917,True,0.662335,False,0.250000
208,8.633625,True,0.555933,False,0.250000
209,8.675333,True,0.551275,False,0.250000
210,8.717042,True,0.494908,False,0.250000
211,8.758750,True,0.260487,False,0.250000
212,8.800458,True,0.582457,False,0.250000
213,8.842167,True,0.350712,False,0.250000
214,8.883875,True,0.470326,False,0.250000
215,8.925583,False,0.000000,False,0.250000
216,8.967292,True,0.377066,False,0.250000
217,9.009000,True,0.571537,False,0.250000
218,9.050708,True,0.672770,False,0.250000
219,9.092417,True,0.656629,False,0.250000
220,9.134125,True,0.698789,False,0.250000
221,9.175833,True,0.590448,False,0.250000
222,9.217542,True,0.477616,False,0.250000
223,9.259250,True,0.405718,False,0.250000
224,9.300958,True,0.317266,False,0.250000
225,9.342667,True,0.395654,False,0.250000
226,9.384375,True,0.440882,False,0.250000
227,9.426083,True,0.442890,False,0.250000
228,9.467792,True,0.328775,False,0.250000
229,9.509500,False,0.000000,False,0.250000
230,9.551208,True,0.292411,False,0.250000
231,9.592917,True,0.416631,False,0.250000
232,9.634625,True,0.444072,False,0.250000
233,9.676333,True,0.477034,False,0.250000
234,9.718042,True,0.551210,False,0.250000
235,9.759750,True,0.487942,False,0.250000
236,9.801458,True,0.418019,False,0.250000
237,9.843167,True,0.275666,False,0.250000
238,9.884875,True,0.363124,False,0.250000
239,9.926583,True,0.344657,False,0.250000
240,9.968292,True,0.287660,False,0.250000
241,10.010000,True,0.289947,False,0.250000
242,10.051708,True,0.372980,False,0.250000
243,10.093417,True,0.354078,False,0.250000
244,10.135125,True,0.352508,False,0.250000
245,10.176833,True,0.339547,False,0.250000
246,10.218542,True,0.366868,False,0.250000
247,10.260250,True,0.497786,False,0.250000
248,10.301958,True,0.253404,False,0.250000
249,10.343667,True,0.257667,False,0.250000
250,10.385375,False,0.000000,False,0.250000
251,10.427083,False,0.000000,False,0.250000
252,10.468792,False,0.000000,False,0.250000
253,10.510500,False,0.000000,False,0.250000
254,10.552208,True,0.360544,False,0.250000
255,10.593917,True,0.423659,False,0.250000
256,10.635625,True,0.271098,False,0.250000
257,10.677333,True,0.261629,False,0.250000
258,10.719042,True,0.331559,False,0.250000
259,10.760750,False,0.000000,False,0.250000
260,10.802458,True,0.273329,False,0.250000
261,10.844167,False,0.000000,False,0.250000
262,10.885875,False,0.000000,False,0.250000
263,10.927583,False,0.000000,False,0.250000
264,10.969292,False,0.000000,False,0.250000
265,11.011000,False,0.000000,False,0.250000
266,11.052708,False,0.000000,False,0.250000
267,11.094417,False,0.000000,False,0.250000
268,11.136125,False,0.000000,False,0.250000
269,11.177833,False,0.000000,False,0.250000
270,11.219542,False,0.000000,False,0.250000
271,11.261250,False,0.000000,False,0.250000
272,11.302958,False,0.000000,False,0.250000
273,11.344667,False,0.000000,False,0.250000
274,11.386375,False,0.000000,False,0.250000
275,11.428083,False,0.000000,False,0.250000
276,11.469792,False,0.000000,False,0.250000
277,11.511500,False,0.000000,False,0.250000
278,11.553208,False,0.000000,False,0.250000
279,11.594917,False,0.000000,False,0.250000
280,11.636625,False,0.000000,False,0.250000
281,11.678333,True,0.277756,False,0.250000
282,11.720042,False,0.000000,False,0.250000
283,11.761750,False,0.000000,False,0.250000
284,11.803458,False,0.000000,False,0.250000
285,11.845167,True,0.392424,False,0.250000
286,11.886875,True,0.326559,False,0.250000
287,11.928583,True,0.309371,False,0.250000
288,11.970292,True,0.388779,False,0.250000
289,12.012000,True,0.377290,False,0.250000
290,12.053708,True,0.303647,False,0.250000
291,12.095417,True,0.327654,False,0.250000
292,12.137125,False,0.000000,False,0.250000
293,12.178833,False,0.000000,False,0.250000
294,12.220542,False,0.000000,False,0.250000
295,12.262250,False,0.000000,False,0.250000
296,12.303958,False,0.000000,False,0.250000
297,12.345667,False,0.000000,False,0.250000
298,12.387375,False,0.000000,False,0.250000
299,12.429083,True,0.283291,False,0.250000
300,12.470792,True,0.419536,False,0.250000
301,12.512500,True,0.474757,False,0.250000
302,12.554208,True,0.363286,False,0.250000
303,12.595917,True,0.513096,False,0.250000
304,12.637625,True,0.630797,False,0.250000
305,12.679333,True,0.633656,False,0.250000
306,12.721042,True,0.498249,False,0.250000
307,12.762750,True,0.563530,False,0.250000
308,12.804458,True,0.648334,False,0.250000
309,12.846167,True,0.673505,False,0.250000
310,12.887875,True,0.478655,False,0.250000
311,12.929583,True,0.597918,False,0.250000
312,12.971292,True,0.703864,False,0.250000
313,13.013000,True,0.626462,False,0.250000
314,13.054708,True,0.504581,False,0.250000
315,13.096417,True,0.478725,False,0.250000
316,13.138125,True,0.398438,False,0.250000
317,13.179833,False,0.000000,False,0.250000
318,13.221542,True,0.356627,False,0.250000
319,13.263250,True,0.441674,False,0.250000
320,13.304958,True,0.491210,False,0.250000
321,13.346667,False,0.000000,False,0.250000
322,13.388375,True,0.332411,False,0.250000
323,13.430083,True,0.333754,False,0.250000
324,13.471792,True,0.406831,False,0.250000
325,13.513500,True,0.536465,False,0.250000
326,13.555208,True,0.528205,False,0.250000
327,13.596917,True,0.569735,False,0.250000
328,13.638625,True,0.535024,False,0.250000
329,13.680333,True,0.629408,False,0.250000
330,13.722042,True,0.643106,False,0.250000
331,13.763750,True,0.401317,False,0.250000
332,13.805458,True,0.293240,False,0.250000
333,13.847167,True,0.285847,False,0.250000
334,13.888875,True,0.374586,False,0.250000
335,13.930583,True,0.369562,False,0.250000
336,13.972292,True,0.520202,False,0.250000
337,14.014000,True,0.641773,False,0.250000
